1.wav|제이피는 삼공때 제철소를 시작할 당시 총리도 하고해 자연스럽게 자주 만났을 뿐입니다.|제이피는 삼공때 제철소를 시작할 당시 총리도 하고해 자연스럽게 자주 만났을 뿐입니다.
3386.wav|사전에 예약한 내용이 있는지 묻는 질문입니다.|사전에 예약한 내용이 있는지 묻는 질문입니다.
3387.wav|감기 걸렸어요?|감기 걸렸어요?
3388.wav|점심 식사 드셨어요?|점심 식사 드셨어요?
3389.wav|네, 두시에 스미스 씨를 만나기로 했습니다.|네, 두시에 스미스 씨를 만나기로 했습니다.
3390.wav|아니요, 괜찮아요.|아니요, 괜찮아요.
3391.wav|아니요.|아니요.
3392.wav|저랑 같이 점심 식사 하실래요?|저랑 같이 점심 식사 하실래요?
3393.wav|욕실이 있는 씽글룸으로 부탁합니다.|욕실이 있는 씽글룸으로 부탁합니다.
3394.wav|바다가 보이는 방으로 부탁합니다.|바다가 보이는 방으로 부탁합니다.
3395.wav|몇 시에 체크인 할 수 있어요?|몇 시에 체크인 할 수 있어요?
3396.wav|어떤 방을 원하십니까?|어떤 방을 원하십니까?
3397.wav|뉴욕에서 첫 밤을 보낸 이동철 씨와 박선희 씨.|뉴욕에서 첫 밤을 보낸 이동철 씨와 박선희 씨.
3398.wav|아침에 일찍 일어난 박선희 씨는 호텔 로비에 있던 선물 가게를 둘러보고 있는데,|아침에 일찍 일어난 박선희 씨는 호텔 로비에 있던 선물 가게를 둘러보고 있는데,
3399.wav|늦게 일어난 이동철 씨가 가게에 들어옵니다.|늦게 일어난 이동철 씨가 가게에 들어옵니다.
3400.wav|사우나도 있더군요.|사우나도 있더군요.
3401.wav|그리고 아일랜드식 퍼브도.|그리고 아일랜드식 퍼브도.
3402.wav|네, 있습니다.|네, 있습니다.
3403.wav|방에 세탁 바구니들이 있어요.|방에 세탁 바구니들이 있어요.
3404.wav|고마워요.|고마워요.
3405.wav|여기에는 멋진 시설들이 많이 있군요.|여기에는 멋진 시설들이 많이 있군요.
3406.wav|거대한 수영장이 있더라고요.|거대한 수영장이 있더라고요.
3407.wav|동사를 사용할 수 있는데,|동사를 사용할 수 있는데,
3408.wav|이때 주어는 보통 사물이며,|이때 주어는 보통 사물이며,
3409.wav|뭐뭐가 있다라는 의미로 해석하는 것이 자연스럽습니다.|뭐뭐가 있다라는 의미로 해석하는 것이 자연스럽습니다.
3410.wav|주어에 따라 해브는 삼인칭|주어에 따라 해브는 삼인칭
3411.wav|단수형인 해즈가 되기도 합니다.|단수형인 해즈가 되기도 합니다.
3412.wav|세탁 서비스가 있으면 좋겠네요.|세탁 서비스가 있으면 좋겠네요.
3413.wav|룸 서비스가 있으면 좋겠어요.|룸 서비스가 있으면 좋겠어요.
3414.wav|넓은 주차공간이 있으면 좋겠어요.|넓은 주차공간이 있으면 좋겠어요.
3415.wav|당신이 좋은 직업을 가지면 좋겠어요.|당신이 좋은 직업을 가지면 좋겠어요.
3416.wav|그러면 좋겠군요.|그러면 좋겠군요.
3417.wav|죄송하지만 없습니다.|죄송하지만 없습니다.
3418.wav|준비하겠습니다.|준비하겠습니다.
3419.wav|곧 취직할 거예요.|곧 취직할 거예요.
3420.wav|이동철 씨와 박선희 씨는|이동철 씨와 박선희 씨는
3421.wav|호텔에서 체크아웃 할 때가 되었습니다.|호텔에서 체크아웃 할 때가 되었습니다.
3422.wav|둘은 여행짐을 들고 호텔 로비에 내려옵니다.|둘은 여행짐을 들고 호텔 로비에 내려옵니다.
3423.wav|제가 함께 가드릴까요?|제가 함께 가드릴까요?
3424.wav|좋아.|좋아.
3425.wav|내가 뭘 좀 만들게.|내가 뭘 좀 만들게.
3426.wav|이쪽으로 오세요.|이쪽으로 오세요.
3427.wav|신용카드로 계산할게요.|신용카드로 계산할게요.
3428.wav|수표로 계산할게요.|수표로 계산할게요.
3429.wav|현금으로 계산할게요.|현금으로 계산할게요.
3430.wav|여행을 떠나기 전 숙소 예약 확인은 꼭!|여행을 떠나기 전 숙소 예약 확인은 꼭!
3431.wav|항공권과 숙소를 예약해 놓았다고 마냥 안심하고 떠났다가|항공권과 숙소를 예약해 놓았다고 마냥 안심하고 떠났다가
3432.wav|큰 불상사를 겪을 수 있습니다.|큰 불상사를 겪을 수 있습니다.
3433.wav|가끔 호텔의 실수나 전산상의 오류로 인해 예약이 무효가 되어있어,|가끔 호텔의 실수나 전산상의 오류로 인해 예약이 무효가 되어있어,
3434.wav|숙소에 도착해서 난처한 일이 생길 수도 있기 때문입니다.|숙소에 도착해서 난처한 일이 생길 수도 있기 때문입니다.
3435.wav|이런 경우를 대비해서 숙소를 예약할 때|이런 경우를 대비해서 숙소를 예약할 때
3436.wav|예약확인서 바우처를 꼭 받아두세요.|예약확인서 바우처를 꼭 받아두세요.
3437.wav|요즘은 인터넷으로도 세계 각국의|요즘은 인터넷으로도 세계 각국의
3438.wav|숙소들을 검색하고 마음에 드는 곳을|숙소들을 검색하고 마음에 드는 곳을
3439.wav|예약할 수 있어 편리합니다.|예약할 수 있어 편리합니다.
3440.wav|개인 민박시설인 경우, 특히 주의해야 합니다.|개인 민박시설인 경우, 특히 주의해야 합니다.
3441.wav|필자는 전에 개인 민박 시설을 예약해 두고|필자는 전에 개인 민박 시설을 예약해 두고
3442.wav|확인을 하지 못한 채 출국을 했던 경우가 있었는데,|확인을 하지 못한 채 출국을 했던 경우가 있었는데,
3443.wav|막상 숙소에 도착해 보니,|막상 숙소에 도착해 보니,
3444.wav|그 사이 민박 주인이 바뀌면서|그 사이 민박 주인이 바뀌면서
3445.wav|인수인계가 안 되어|인수인계가 안 되어
3446.wav|제가 예약했던 것을 모르겠다고해서 난감한적이 있었습니다.|제가 예약했던 것을 모르겠다고해서 난감한적이 있었습니다.
3447.wav|저 같은 일을 겪지 않으시려면, 출발 전 예약 확인!|저 같은 일을 겪지 않으시려면, 출발 전 예약 확인!
3448.wav|꼭 잊지 마세요!|꼭 잊지 마세요!
3449.wav|학습효과를 극대화하기 위해 아래 단어는 모두 본문에 나오는 단어들 가운데서|학습효과를 극대화하기 위해 아래 단어는 모두 본문에 나오는 단어들 가운데서
3450.wav|골라 구성하였습니다.|골라 구성하였습니다.
3451.wav|물결 표시는 길게 발음을 해야하는 장음 표기입니다.|물결 표시는 길게 발음을 해야하는 장음 표기입니다.
3452.wav|따라서 실제 발음을|따라서 실제 발음을
3453.wav|하게되면 비이, 씨이로 발음을|하게되면 비이, 씨이로 발음을
3454.wav|하게 됩니다.|하게 됩니다.
3455.wav|제공된 씨디를 들으면서 시작해보기의 기본표현을|제공된 씨디를 들으면서 시작해보기의 기본표현을
3456.wav|소리 내어 읽어 봅니다.|소리 내어 읽어 봅니다.
3457.wav|알아보기를 통해 기본표현에 대한 이해를|알아보기를 통해 기본표현에 대한 이해를
3458.wav|높일 수 있습니다.|높일 수 있습니다.
3459.wav|주요 추가표현인 더 배워보기도 씨디를 들으면서|주요 추가표현인 더 배워보기도 씨디를 들으면서
3460.wav|소리 내어 따라합니다.|소리 내어 따라합니다.
3461.wav|알아 보기를 통해 추가표현에 대한 설명을 이해하면서|알아 보기를 통해 추가표현에 대한 설명을 이해하면서
3462.wav|주요 표현을 내 것으로 만들어 보세요.|주요 표현을 내 것으로 만들어 보세요.
3463.wav|쉬운문법 정리하기의 핵심문법으로 학습한 영어문장을|쉬운문법 정리하기의 핵심문법으로 학습한 영어문장을
3464.wav|쉽게 이해할 수 있습니다.|쉽게 이해할 수 있습니다.
3465.wav|발음익히기를 통해 앞에서 배운 문장 속 단어를|발음익히기를 통해 앞에서 배운 문장 속 단어를
3466.wav|정확하게 발음해 봅니다.|정확하게 발음해 봅니다.
3467.wav|그림으로 배우는 단어를 씨디로 들어보면서|그림으로 배우는 단어를 씨디로 들어보면서
3468.wav|다음 과에서 학습할 내용을 미리 예습하여|다음 과에서 학습할 내용을 미리 예습하여
3469.wav|학습 효과를 높일 수 있습니다.|학습 효과를 높일 수 있습니다.
3470.wav|실력이 향상되셨나요?|실력이 향상되셨나요?
3471.wav|잘 배웠나 알아보기로 그동안 공부한 내용을|잘 배웠나 알아보기로 그동안 공부한 내용을
3472.wav|최종 정리 해봅니다.|최종 정리 해봅니다.
3473.wav|마지막으로 재미있는 공부 에피소드를 통해|마지막으로 재미있는 공부 에피소드를 통해
3474.wav|영어공부에 대한 자신감을 키우면서|영어공부에 대한 자신감을 키우면서
3475.wav|영어명언도 함께 배워 봅니다.|영어명언도 함께 배워 봅니다.
3476.wav|영어 표현이 아직은 어색하게 느껴지시나요?|영어 표현이 아직은 어색하게 느껴지시나요?
3477.wav|일단계 학습법을 통해 영어표현과|일단계 학습법을 통해 영어표현과
3478.wav|먼저 친해져 보세요.|먼저 친해져 보세요.
3479.wav|그리고 이단계 학습을 통해 살아있는 영어표현을 내|그리고 이단계 학습을 통해 살아있는 영어표현을 내
3480.wav|것으로 만들어 보세요.|것으로 만들어 보세요.
3481.wav|가벼운 인사말과 기본 표현에 자신 있으신 분은 바로 이단계 학습법에 따라 교재를|가벼운 인사말과 기본 표현에 자신 있으신 분은 바로 이단계 학습법에 따라 교재를
3482.wav|활용해 보세요.|활용해 보세요.
3483.wav|명문대학 졸업장보다 실제로 쓸 수 있는 지식이 더욱 중요한 시대가 되면서|명문대학 졸업장보다 실제로 쓸 수 있는 지식이 더욱 중요한 시대가 되면서
3484.wav|세계 어디서나 평생교육의 중요성이 날로 확대되는 추세에 있습니다.|세계 어디서나 평생교육의 중요성이 날로 확대되는 추세에 있습니다.
3485.wav|나이와 관계없이 평생|나이와 관계없이 평생
3486.wav|공부해야 하는 시대가 온 것입니다.|공부해야 하는 시대가 온 것입니다.
3487.wav|우리나라에도 여러 기관과 단체들이 평생교육의 기회를 다양하게|우리나라에도 여러 기관과 단체들이 평생교육의 기회를 다양하게
3488.wav|제공하고 있습니다.|제공하고 있습니다.
3489.wav|그중에서도 특히 영어교육의|그중에서도 특히 영어교육의
3490.wav|비중은 매우 크다고 할 수 있습니다.|비중은 매우 크다고 할 수 있습니다.
3491.wav|최선으로 활용하여 영어실력을 향상시키는 방법이|최선으로 활용하여 영어실력을 향상시키는 방법이
3492.wav|무엇보다 중요합니다.|무엇보다 중요합니다.
3493.wav|시작이 좋으면 절반은|시작이 좋으면 절반은
3494.wav|성공이라고하듯 영어학습에도 첫걸음을|성공이라고하듯 영어학습에도 첫걸음을
3495.wav|잘 내디뎌야 합니다.|잘 내디뎌야 합니다.
3496.wav|이 책은 이 점을 중시하여|이 책은 이 점을 중시하여
3497.wav|영어학습의 입문자들에게 필요한 필수 요소인 단어와 회화 문장, 문법, 발음 등|영어학습의 입문자들에게 필요한 필수 요소인 단어와 회화 문장, 문법, 발음 등
3498.wav|영어의 기초골격을 세우고 나아가 실제생활에서 영어를 활용할 수 있도록 구성하였습니다.|영어의 기초골격을 세우고 나아가 실제생활에서 영어를 활용할 수 있도록 구성하였습니다.
3499.wav|특히 본 도서의 단어와 회화|특히 본 도서의 단어와 회화
3500.wav|문장들은 초보영어 학습자들에게 가장 필요한|문장들은 초보영어 학습자들에게 가장 필요한
3501.wav|필수 표현입니다.|필수 표현입니다.
3502.wav|또한 문어표현이 아닌 일상생활에서 가장 많이 사용되는 실용적인 구어표현들을|또한 문어표현이 아닌 일상생활에서 가장 많이 사용되는 실용적인 구어표현들을
3503.wav|사용하였습니다.|사용하였습니다.
3504.wav|이 책은 이처럼 같은 시간과 노력으로 사용빈도가 적은 옛 교과서식 표현보다는|이 책은 이처럼 같은 시간과 노력으로 사용빈도가 적은 옛 교과서식 표현보다는
3505.wav|톡톡 튀며 살아 움직이는 실용적인 영어를 배울 수 있도록 구성하였습니다.|톡톡 튀며 살아 움직이는 실용적인 영어를 배울 수 있도록 구성하였습니다.
3506.wav|영어공부는 억지로|영어공부는 억지로
3507.wav|하는 것이 아니라 즐겁고 맛있는|하는 것이 아니라 즐겁고 맛있는
3508.wav|식사처럼 해야 합니다.|식사처럼 해야 합니다.
3509.wav|그래야 몸에 유익한 영양소가 될 수 있습니다.|그래야 몸에 유익한 영양소가 될 수 있습니다.
3510.wav|재미있게 마치 소설을 읽듯 공부할 수|재미있게 마치 소설을 읽듯 공부할 수
3511.wav|있도록 체계적으로 구성되었습니다.|있도록 체계적으로 구성되었습니다.
3512.wav|무엇보다도 총 이십과와 부록으로 구성된 이 책은 각 과가 따로 움직이지 않고|무엇보다도 총 이십과와 부록으로 구성된 이 책은 각 과가 따로 움직이지 않고
3513.wav|전체가 한 몸같이 밀접하게 유기적으로 연결되어 있어|전체가 한 몸같이 밀접하게 유기적으로 연결되어 있어
3514.wav|영어의 기초실력 전반을 완벽하게 익힐 수 있습니다.|영어의 기초실력 전반을 완벽하게 익힐 수 있습니다.
3515.wav|이 책을 공부하고나면 영어가 무척 쉽게 느껴질 것이며,|이 책을 공부하고나면 영어가 무척 쉽게 느껴질 것이며,
3516.wav|영어실력을 튼튼히 갖출 수|영어실력을 튼튼히 갖출 수
3517.wav|있을 것입니다.|있을 것입니다.
3518.wav|영어공부를 시작하신 여러분 모두의 용기를 존경하면서|영어공부를 시작하신 여러분 모두의 용기를 존경하면서
3519.wav|성공과 행운을 빕니다.|성공과 행운을 빕니다.
3520.wav|이 책은 다음 여섯가지 주요 특징을 통해 다른 책들과|이 책은 다음 여섯가지 주요 특징을 통해 다른 책들과
3521.wav|차별화하였습니다.|차별화하였습니다.
